dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
nytimes/us-counties	4f171d34b392	4a465b42c4d8	administrative	United States / South Carolina / Colleton	US	United States	South Carolina	Colleton	38	-97	2020-03-30	9					5			5								100	1			1	25			25				
nytimes/us-counties	ab4d9e12df79	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-20	1					1			1								100												
nytimes/us-counties	9b295b5543a3	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-21	2					2			2								100	1			1	100			100				
nytimes/us-counties	f21c7d52c756	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-22	3					3			3								100	1			1	50			50				
nytimes/us-counties	50c1b6fd4615	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-23	4					7			7								100	4			4	133.33333333333334			133.33333333333334				
nytimes/us-counties	acdaa36818dd	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-24	5					8			8								100	1			1	14.285714285714286			14.285714285714286				
nytimes/us-counties	68e4790de362	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-29	10	1				10			10								100	2			2	25			25				
nytimes/us-counties	122cc936982b	0f073d7c19a3	administrative	United States / South Carolina / Darlington	US	United States	South Carolina	Darlington	38	-97	2020-03-30	11	2				11			11								100	1			1	10			10				
nytimes/us-counties	f443c49f5dbd	f65b1e30ca33	administrative	United States / South Carolina / Dillon	US	United States	South Carolina	Dillon	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	9cab6698235c	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-19	1					1			1								100												
nytimes/us-counties	531216e33611	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-23	5					2			2								100	1			1	100			100				
nytimes/us-counties	7d66548c45a0	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-24	6					3			3								100	1			1	50			50				
nytimes/us-counties	a13d9e1a829e	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-25	7					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	64f5593428a4	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-27	9					9			9								100	5			5	125			125				
nytimes/us-counties	25b3470c5786	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-28	10	1				10			10								100	1			1	11.11111111111111			11.11111111111111				
nytimes/us-counties	f596f79deb7d	69e91a8f646c	administrative	United States / South Carolina / Dorchester	US	United States	South Carolina	Dorchester	38	-97	2020-03-30	12	3				12			12								100	2			2	20			20				
nytimes/us-counties	7333fe5fd9e2	339d3ec02392	administrative	United States / South Carolina / Edgefield	US	United States	South Carolina	Edgefield	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	05f257098690	339d3ec02392	administrative	United States / South Carolina / Edgefield	US	United States	South Carolina	Edgefield	38	-97	2020-03-29	9					2			2								100	1			1	100			100				
nytimes/us-counties	1c1fd9038fa3	09554b6f4dd7	administrative	United States / South Carolina / Fairfield	US	United States	South Carolina	Fairfield	38	-97	2020-03-16	1					1			1								100												
nytimes/us-counties	a7aa81877c6d	09554b6f4dd7	administrative	United States / South Carolina / Fairfield	US	United States	South Carolina	Fairfield	38	-97	2020-03-23	8					2			2								100	1			1	100			100				
nytimes/us-counties	21498af75bfb	09554b6f4dd7	administrative	United States / South Carolina / Fairfield	US	United States	South Carolina	Fairfield	38	-97	2020-03-25	10					3			3								100	1			1	50			50				
nytimes/us-counties	c2e23424fc97	09554b6f4dd7	administrative	United States / South Carolina / Fairfield	US	United States	South Carolina	Fairfield	38	-97	2020-03-26	11					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	a3e970569a91	09554b6f4dd7	administrative	United States / South Carolina / Fairfield	US	United States	South Carolina	Fairfield	38	-97	2020-03-30	15					5			5								100	1			1	25			25				
nytimes/us-counties	4d3e30c3bb6f	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-20	1					1	1								100														
nytimes/us-counties	a99d17c5278a	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-23	4					3	1		2						33.33333333333333		66.66666666666666	2			2	200							
nytimes/us-counties	b5b8e41d8013	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-24	5					5	2		3						40		60	2	1		1	66.66666666666667	100		50				
nytimes/us-counties	2de7c357be32	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-27	8	1				11	3		8						27.27272727272727		72.72727272727273	6	1		5	120	50		166.66666666666666				
nytimes/us-counties	f0285724577d	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-28	9	2				12	3		9						25		75	1			1	9.090909090909092			12.5				
nytimes/us-counties	b9105a727061	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-29	10	3				13	3		10						23.076923076923077		76.92307692307693	1			1	8.333333333333334			11.11111111111111				
nytimes/us-counties	9656efad8902	4010c73e9947	administrative	United States / South Carolina / Florence	US	United States	South Carolina	Florence	38	-97	2020-03-30	11	4				15	3		12						20		80	2			2	15.384615384615385			20				
nytimes/us-counties	6409f6be0f86	09419c38221b	administrative	United States / South Carolina / Georgetown	US	United States	South Carolina	Georgetown	38	-97	2020-03-23	1					2			2								100												
nytimes/us-counties	07574ad565de	09419c38221b	administrative	United States / South Carolina / Georgetown	US	United States	South Carolina	Georgetown	38	-97	2020-03-26	4					3			3								100	1			1	50			50				
nytimes/us-counties	47f04577e4bc	09419c38221b	administrative	United States / South Carolina / Georgetown	US	United States	South Carolina	Georgetown	38	-97	2020-03-28	6					6			6								100	3			3	100			100				
nytimes/us-counties	5f9c48ec791e	09419c38221b	administrative	United States / South Carolina / Georgetown	US	United States	South Carolina	Georgetown	38	-97	2020-03-29	7	1				10			10								100	4			4	66.66666666666667			66.66666666666667				
nytimes/us-counties	c49caf3a47af	09419c38221b	administrative	United States / South Carolina / Georgetown	US	United States	South Carolina	Georgetown	38	-97	2020-03-30	8	2				11			11								100	1			1	10			10				
nytimes/us-counties	4fbcccc78855	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-15	1					1			1								100												
nytimes/us-counties	372968a218f5	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-17	3					2			2								100	1			1	100			100				
nytimes/us-counties	ebe5a8e6a959	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-18	4					3			3								100	1			1	50			50				
nytimes/us-counties	5edb5f26552a	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-19	5					7			7								100	4			4	133.33333333333334			133.33333333333334				
nytimes/us-counties	098bdbe0af08	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-20	6	1				12			12								100	5			5	71.42857142857143			71.42857142857143				
nytimes/us-counties	77e9894a0833	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-21	7	2				17			17								100	5			5	41.666666666666664			41.666666666666664				
nytimes/us-counties	c8123a90df59	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-22	8	3				19			19								100	2			2	11.764705882352942			11.764705882352942				
nytimes/us-counties	7be2419f6440	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-23	9	4				31			31								100	12			12	63.1578947368421			63.1578947368421				
nytimes/us-counties	303c0adbea91	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-24	10	5				39			39								100	8			8	25.806451612903224			25.806451612903224				
nytimes/us-counties	9dec996576e0	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-25	11	6				50			50								100	11			11	28.205128205128204			28.205128205128204				
nytimes/us-counties	15e7fe4a309b	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-26	12	7				51			51								100	1			1	2			2				
nytimes/us-counties	ad9c6f0c153b	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-27	13	8				51	1		50						1.9607843137254901		98.0392156862745		1		-1				-1.9607843137254901				
nytimes/us-counties	2f96e6bc34e8	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-28	14	9				57	1		56						1.7543859649122806		98.24561403508771	6			6	11.764705882352942			12				
nytimes/us-counties	44e67a77dc72	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-29	15	10				71	1		70						1.4084507042253522		98.59154929577466	14			14	24.56140350877193			25				
nytimes/us-counties	4da869324d59	9ba4f1ebf3dc	administrative	United States / South Carolina / Greenville	US	United States	South Carolina	Greenville	38	-97	2020-03-30	16	11				88	1		87						1.1363636363636365		98.86363636363636	17			17	23.943661971830984			24.285714285714285				
nytimes/us-counties	e8526671a2d0	4488157eb791	administrative	United States / South Carolina / Greenwood	US	United States	South Carolina	Greenwood	38	-97	2020-03-21	1					2			2								100												
nytimes/us-counties	a4e83ae630a3	4488157eb791	administrative	United States / South Carolina / Greenwood	US	United States	South Carolina	Greenwood	38	-97	2020-03-28	8					3			3								100	1			1	50			50				
nytimes/us-counties	d87bbe08bfff	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-15	1					3			3								100												
nytimes/us-counties	e4b78330de41	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-17	3					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	ddbd274b4a60	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-18	4					5			5								100	1			1	25			25				
nytimes/us-counties	10dcedcbe51c	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-19	5					6			6								100	1			1	20			20				
nytimes/us-counties	d375950f7e83	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-20	6					8			8								100	2			2	33.333333333333336			33.333333333333336				
nytimes/us-counties	19477c913910	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-21	7					9			9								100	1			1	12.5			12.5				
nytimes/us-counties	a793b451b5f3	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-22	8	1				11			11								100	2			2	22.22222222222222			22.22222222222222				
nytimes/us-counties	e5a3c3c115e7	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-23	9	2				16			16								100	5			5	45.45454545454545			45.45454545454545				
nytimes/us-counties	92991bbf7c52	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-24	10	3				19	1		18						5.263157894736842		94.73684210526315	3	1		2	18.75			12.5				
nytimes/us-counties	77fb93bc21ec	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-25	11	4				20	1		19						5		95	1			1	5.2631578947368425			5.555555555555555				
nytimes/us-counties	e0bdbacb7d1a	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-26	12	5				21	1		20						4.761904761904762		95.23809523809523	1			1	5			5.2631578947368425				
nytimes/us-counties	0514adf7b2fd	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-27	13	6				24	1		23						4.166666666666666		95.83333333333334	3			3	14.285714285714286			15				
nytimes/us-counties	31cb0fa13fef	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-28	14	7				28	2		26						7.142857142857142		92.85714285714286	4	1		3	16.666666666666668	100		13.043478260869565				
nytimes/us-counties	6305bc8fbe17	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-29	15	8				31	3		28						9.67741935483871		90.32258064516128	3	1		2	10.714285714285714	50		7.6923076923076925				
nytimes/us-counties	876cd3dba635	056cc70b7a3d	administrative	United States / South Carolina / Horry	US	United States	South Carolina	Horry	38	-97	2020-03-30	16	9				32	3		29						9.375		90.625	1			1	3.225806451612903			3.5714285714285716				
nytimes/us-counties	c181ae284ba7	03a321d97c1d	administrative	United States / South Carolina / Jasper	US	United States	South Carolina	Jasper	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	c54ae42e7c5a	03a321d97c1d	administrative	United States / South Carolina / Jasper	US	United States	South Carolina	Jasper	38	-97	2020-03-24	4					2			2								100	1			1	100			100				
nytimes/us-counties	535c97913fbe	03a321d97c1d	administrative	United States / South Carolina / Jasper	US	United States	South Carolina	Jasper	38	-97	2020-03-26	6					3			3								100	1			1	50			50				
nytimes/us-counties	35e3aea217d5	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-06	1					1			1								100												
nytimes/us-counties	ac9ee37c7277	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-08	3					4			4								100	3			3	300			300				
nytimes/us-counties	16880427974b	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-09	4					5			5								100	1			1	25			25				
nytimes/us-counties	e897d24d689b	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-10	5					7			7								100	2			2	40			40				
nytimes/us-counties	5507a8ee8708	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-12	7					8			8								100	1			1	14.285714285714286			14.285714285714286				
nytimes/us-counties	e1e76be7a7d1	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-13	8					9			9								100	1			1	12.5			12.5				
nytimes/us-counties	a9f8b406c9f8	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-14	9	1				11			11								100	2			2	22.22222222222222			22.22222222222222				
nytimes/us-counties	6c3fa65e9294	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-15	10	2				14			14								100	3			3	27.272727272727273			27.272727272727273				
nytimes/us-counties	7ce500411eca	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-16	11	3				17			17								100	3			3	21.428571428571427			21.428571428571427				
nytimes/us-counties	43d0441aea4d	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-17	12	4				22			22								100	5			5	29.41176470588235			29.41176470588235				
nytimes/us-counties	49ed2dbfee2b	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-18	13	5				25			25								100	3			3	13.636363636363637			13.636363636363637				
nytimes/us-counties	81293693bd1d	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-19	14	6				29			29								100	4			4	16			16				
nytimes/us-counties	479df9bd96fe	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-20	15	7				36			36								100	7			7	24.137931034482758			24.137931034482758				
nytimes/us-counties	a9f701fc07b2	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-21	16	8				42			42								100	6			6	16.666666666666668			16.666666666666668				
nytimes/us-counties	a0bd58c28689	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-22	17	9				44			44								100	2			2	4.761904761904762			4.761904761904762				
nytimes/us-counties	735ad85bc1be	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-23	18	10				54	1		53						1.8518518518518516		98.14814814814815	10	1		9	22.727272727272727			20.454545454545453				
nytimes/us-counties	a79439ac5ec9	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-24	19	11				58	1		57						1.7241379310344827		98.27586206896551	4			4	7.407407407407407			7.547169811320755				
nytimes/us-counties	9704e19aa35a	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-25	20	12				63	1		62						1.5873015873015872		98.4126984126984	5			5	8.620689655172415			8.771929824561404				
nytimes/us-counties	4d7618ac7ec1	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-26	21	13				64	1		63						1.5625		98.4375	1			1	1.5873015873015872			1.6129032258064515				
nytimes/us-counties	c440188fb6de	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-27	22	14				70	2		68						2.857142857142857		97.14285714285714	6	1		5	9.375	100		7.936507936507937				
nytimes/us-counties	97cc7e51313f	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-28	23	15				77	2		75						2.5974025974025974		97.40259740259741	7			7	10			10.294117647058824				
nytimes/us-counties	3aa8a142cc13	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-29	24	16				83	2		81						2.4096385542168677		97.59036144578313	6			6	7.792207792207792			8				
nytimes/us-counties	3d33267e6209	34a1e4d70050	administrative	United States / South Carolina / Kershaw	US	United States	South Carolina	Kershaw	38	-97	2020-03-30	25	17				99	2		97						2.0202020202020203		97.97979797979798	16			16	19.27710843373494			19.753086419753085				
nytimes/us-counties	f23ebc99a2d2	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-11	1					1			1								100												
nytimes/us-counties	81e2b9bf0078	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-12	2					2			2								100	1			1	100			100				
nytimes/us-counties	8ab5b9180904	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-19	9					3			3								100	1			1	50			50				
nytimes/us-counties	5e6af7835a38	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-22	12					5			5								100	2			2	66.66666666666667			66.66666666666667				
nytimes/us-counties	a40378d01ab9	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-23	13					7			7								100	2			2	40			40				
nytimes/us-counties	d7c3658ea11a	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-27	17					8			8								100	1			1	14.285714285714286			14.285714285714286				
nytimes/us-counties	a522e1190d0a	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-28	18					9			9								100	1			1	12.5			12.5				
nytimes/us-counties	7a6ebbc98d49	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-29	19	1				13			13								100	4			4	44.44444444444444			44.44444444444444				
nytimes/us-counties	c141e155afcd	be97111e6586	administrative	United States / South Carolina / Lancaster	US	United States	South Carolina	Lancaster	38	-97	2020-03-30	20	2				14			14								100	1			1	7.6923076923076925			7.6923076923076925				
nytimes/us-counties	8de223edafcb	b4c3d92d904f	administrative	United States / South Carolina / Laurens	US	United States	South Carolina	Laurens	38	-97	2020-03-28	1					2			2								100												
nytimes/us-counties	96e0d5fd4be9	b4c3d92d904f	administrative	United States / South Carolina / Laurens	US	United States	South Carolina	Laurens	38	-97	2020-03-29	2					3			3								100	1			1	50			50				
nytimes/us-counties	09ad3970ed39	ee664d8fc918	administrative	United States / South Carolina / Lee	US	United States	South Carolina	Lee	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	0096d2889710	ee664d8fc918	administrative	United States / South Carolina / Lee	US	United States	South Carolina	Lee	38	-97	2020-03-23	6					2			2								100	1			1	100			100				
nytimes/us-counties	4e2de91f8784	ee664d8fc918	administrative	United States / South Carolina / Lee	US	United States	South Carolina	Lee	38	-97	2020-03-28	11					5			5								100	3			3	150			150				
nytimes/us-counties	1e7715bb16d5	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-14	1					1			1								100												
nytimes/us-counties	786fd77807b4	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-16	3					2	1		1						50		50	1	1			100							
nytimes/us-counties	a0afd8eb7223	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-17	4					3	1		2						33.33333333333333		66.66666666666666	1			1	50			100				
nytimes/us-counties	9195c12960bb	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-18	5					4	1		3						25		75	1			1	33.333333333333336			50				
nytimes/us-counties	40e81c07d670	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-19	6					5	1		4						20		80	1			1	25			33.333333333333336				
nytimes/us-counties	c0e001e3f9c9	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-20	7					8	1		7						12.5		87.5	3			3	60			75				
nytimes/us-counties	ca63ccb3bdc0	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-21	8	1				12	1		11						8.333333333333332		91.66666666666666	4			4	50			57.142857142857146				
nytimes/us-counties	6aeeeb0210a7	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-23	10	3				17	1		16						5.88235294117647		94.11764705882352	5			5	41.666666666666664			45.45454545454545				
nytimes/us-counties	9df5c695b052	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-24	11	4				19	1		18						5.263157894736842		94.73684210526315	2			2	11.764705882352942			12.5				
nytimes/us-counties	c4fc32005738	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-25	12	5				18	1		17						5.555555555555555		94.44444444444444	-1			-1	-5.2631578947368425			-5.555555555555555				
nytimes/us-counties	65f4ff259edd	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-26	13	6				20	1		19						5		95	2			2	11.11111111111111			11.764705882352942				
nytimes/us-counties	76152b815eff	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-27	14	7				25	1		24						4		96	5			5	25			26.31578947368421				
nytimes/us-counties	ec798c51dac4	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-28	15	8				30	1		29						3.3333333333333335		96.66666666666667	5			5	20			20.833333333333332				
nytimes/us-counties	b9dd6d205332	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-29	16	9				35	1		34						2.857142857142857		97.14285714285714	5			5	16.666666666666668			17.24137931034483				
nytimes/us-counties	6c47280cf865	887ea36d815c	administrative	United States / South Carolina / Lexington	US	United States	South Carolina	Lexington	38	-97	2020-03-30	17	10				41	1		40						2.4390243902439024		97.5609756097561	6			6	17.142857142857142			17.647058823529413				
nytimes/us-counties	c38d99f2ae42	a3c285b608ff	administrative	United States / South Carolina / Marion	US	United States	South Carolina	Marion	38	-97	2020-03-25	1					1			1								100												
nytimes/us-counties	393ac6cf72b4	a3c285b608ff	administrative	United States / South Carolina / Marion	US	United States	South Carolina	Marion	38	-97	2020-03-30	6					2			2								100	1			1	100			100				
nytimes/us-counties	f267c2b3fc51	c1748a59f955	administrative	United States / South Carolina / Marlboro	US	United States	South Carolina	Marlboro	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	e6977cbc1e67	c1748a59f955	administrative	United States / South Carolina / Marlboro	US	United States	South Carolina	Marlboro	38	-97	2020-03-29	9					2			2								100	1			1	100			100				
nytimes/us-counties	e5ed3fea16da	5e76e121b864	administrative	United States / South Carolina / Newberry	US	United States	South Carolina	Newberry	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	dd8d5a1e146a	5e76e121b864	administrative	United States / South Carolina / Newberry	US	United States	South Carolina	Newberry	38	-97	2020-03-28	8					2			2								100	1			1	100			100				
nytimes/us-counties	5de64b80ac69	679cedbb094d	administrative	United States / South Carolina / Oconee	US	United States	South Carolina	Oconee	38	-97	2020-03-23	1					2			2								100												
nytimes/us-counties	ba7d1471d7d2	679cedbb094d	administrative	United States / South Carolina / Oconee	US	United States	South Carolina	Oconee	38	-97	2020-03-27	5					3			3								100	1			1	50			50				
nytimes/us-counties	59b7d92fe60b	679cedbb094d	administrative	United States / South Carolina / Oconee	US	United States	South Carolina	Oconee	38	-97	2020-03-29	7					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	bd1a5fab0b83	c2bd2c229280	administrative	United States / South Carolina / Orangeburg	US	United States	South Carolina	Orangeburg	38	-97	2020-03-20	1					2			2								100												
nytimes/us-counties	367f98c39fcf	c2bd2c229280	administrative	United States / South Carolina / Orangeburg	US	United States	South Carolina	Orangeburg	38	-97	2020-03-21	2					3			3								100	1			1	50			50				
nytimes/us-counties	f5cadef9666a	c2bd2c229280	administrative	United States / South Carolina / Orangeburg	US	United States	South Carolina	Orangeburg	38	-97	2020-03-23	4					8			8								100	5			5	166.66666666666666			166.66666666666666				
nytimes/us-counties	50d2aea6144c	c2bd2c229280	administrative	United States / South Carolina / Orangeburg	US	United States	South Carolina	Orangeburg	38	-97	2020-03-25	6					9			9								100	1			1	12.5			12.5				
nytimes/us-counties	f47f96f9a58a	c2bd2c229280	administrative	United States / South Carolina / Orangeburg	US	United States	South Carolina	Orangeburg	38	-97	2020-03-26	7	1				11			11								100	2			2	22.22222222222222			22.22222222222222				
