data_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key	location_key_original
f628e739da7b	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-11	13	11	3			235	27		208						11.48936170212766		88.51063829787233	44	4		40	23.036649214659686	17.391304347826086		23.80952380952381					f20b46042847	ae88a14b8567
97831de75ed5	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-12	14	12	4			271	28		243						10.33210332103321		89.66789667896678	36	1		35	15.319148936170214	3.7037037037037037		16.826923076923077					f20b46042847	ae88a14b8567
757ec8e548e8	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-13	15	13	5			329	33		296						10.030395136778116		89.96960486322189	58	5		53	21.40221402214022	17.857142857142858		21.810699588477366					f20b46042847	ae88a14b8567
911cd04af938	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-14	16	14	6			389	36		353						9.254498714652955		90.74550128534705	60	3		57	18.237082066869302	9.090909090909092		19.256756756756758					f20b46042847	ae88a14b8567
66869c74dddc	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-15	17	15	7			421	38		383						9.026128266033254		90.97387173396675	32	2		30	8.226221079691516	5.555555555555555		8.498583569405099					f20b46042847	ae88a14b8567
01d8dcfd84d5	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-16	18	16	8			489	44		445						8.997955010224949		91.00204498977506	68	6		62	16.152019002375297	15.789473684210526		16.18798955613577					f20b46042847	ae88a14b8567
fa0eeca0062c	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-17	19	17	9			518	47		471						9.073359073359073		90.92664092664093	29	3		26	5.930470347648262	6.818181818181818		5.842696629213483					f20b46042847	ae88a14b8567
e27f9d997992	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-18	20	18	10			563	57		506						10.124333925399645		89.87566607460036	45	10		35	8.687258687258687	21.27659574468085		7.43099787685775					f20b46042847	ae88a14b8567
25193a363cab	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-19	21	19	11			693	61		632						8.802308802308803		91.1976911976912	130	4		126	23.090586145648313	7.017543859649122		24.90118577075099					f20b46042847	ae88a14b8567
244fa5e0d546	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-20	22	20	12			794	68		726						8.564231738035264		91.43576826196474	101	7		94	14.574314574314574	11.475409836065573		14.873417721518987					f20b46042847	ae88a14b8567
6c7f1570783d	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-21	23	21	13			935	76		859						8.128342245989305		91.8716577540107	141	8		133	17.758186397984886	11.764705882352942		18.31955922865014					f20b46042847	ae88a14b8567
f23a28cc0b24	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-22	24	22	14	1		1036	77		959						7.4324324324324325		92.56756756756756	101	1		100	10.802139037433156	1.3157894736842106		11.641443538998836					f20b46042847	ae88a14b8567
90e51c271c21	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-23	25	23	15	2		1166	88		1078						7.547169811320755		92.45283018867924	130	11		119	12.548262548262548	14.285714285714286		12.408759124087592					f20b46042847	ae88a14b8567
8fe772365a5b	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-24	26	24	16	3		1278	95		1183						7.433489827856025		92.56651017214398	112	7		105	9.60548885077187	7.954545454545454		9.74025974025974					f20b46042847	ae88a14b8567
2c1319cfde5a	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-25	27	25	17	4		1360	101		1259						7.426470588235294		92.57352941176471	82	6		76	6.416275430359938	6.315789473684211		6.424344885883348					f20b46042847	ae88a14b8567
a9480546e5a1	administrative	United States / Washington / King	US	United States	Washington	King	38	-97	2020-03-26	28	26	18	5		1579	111		1468						7.029765674477517		92.97023432552248	219	10		209	16.102941176470587	9.900990099009901		16.60047656870532					f20b46042847	ae88a14b8567
a88dd7956200	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-08	1					1			1								100													fbb93b33960b	12f4e09403c8
54966400cea1	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-10	3					2			2								100	1			1	100			100					fbb93b33960b	12f4e09403c8
a4f3f9892f59	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-13	6					3			3								100	1			1	50			50					fbb93b33960b	12f4e09403c8
c6f8d86aaf36	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-15	8					5			5								100	2			2	66.66666666666667			66.66666666666667					fbb93b33960b	12f4e09403c8
3623360cd1dd	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-16	9					7			7								100	2			2	40			40					fbb93b33960b	12f4e09403c8
0104d1a3ccae	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-18	11					9			9								100	2			2	28.571428571428573			28.571428571428573					fbb93b33960b	12f4e09403c8
df242eb8df46	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-19	12	1				12			12								100	3			3	33.333333333333336			33.333333333333336					fbb93b33960b	12f4e09403c8
91d73bce10fe	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-21	14	3				15			15								100	3			3	25			25					fbb93b33960b	12f4e09403c8
e65c1e19df04	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-22	15	4				20			20								100	5			5	33.333333333333336			33.333333333333336					fbb93b33960b	12f4e09403c8
bb74ab48d6a6	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-25	18	7				27			27								100	7			7	35			35					fbb93b33960b	12f4e09403c8
b0a17ad9d309	administrative	United States / Washington / Kitsap	US	United States	Washington	Kitsap	38	-97	2020-03-26	19	8				33			33								100	6			6	22.22222222222222			22.22222222222222					fbb93b33960b	12f4e09403c8
648e716fa21b	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-07	1					1			1								100													c8fd6fe1c44f	77fc7bc4474e
2f6d7b2fba4c	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-11	5					3			3								100	2			2	200			200					c8fd6fe1c44f	77fc7bc4474e
d6ce05d3ae96	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-18	12					4			4								100	1			1	33.333333333333336			33.333333333333336					c8fd6fe1c44f	77fc7bc4474e
63dc387b869c	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-23	17					5			5								100	1			1	25			25					c8fd6fe1c44f	77fc7bc4474e
6093cc80c276	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-24	18	1				18			18								100	13			13	260			260					c8fd6fe1c44f	77fc7bc4474e
e168b959d0da	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-25	19	2				6			6								100	-12			-12	-66.66666666666667			-66.66666666666667					c8fd6fe1c44f	77fc7bc4474e
7a82ba641fe3	administrative	United States / Washington / Kittitas	US	United States	Washington	Kittitas	38	-97	2020-03-26	20	3				8			8								100	2			2	33.333333333333336			33.333333333333336					c8fd6fe1c44f	77fc7bc4474e
54a40887e997	administrative	United States / Washington / Klickitat	US	United States	Washington	Klickitat	38	-97	2020-03-14	1					1			1								100													f020e0909c91	ccc86fd601bd
530a0d7d898b	administrative	United States / Washington / Klickitat	US	United States	Washington	Klickitat	38	-97	2020-03-19	6					2			2								100	1			1	100			100					f020e0909c91	ccc86fd601bd
fdee1c3a2ee3	administrative	United States / Washington / Klickitat	US	United States	Washington	Klickitat	38	-97	2020-03-21	8					4			4								100	2			2	100			100					f020e0909c91	ccc86fd601bd
fa488c4fb97c	administrative	United States / Washington / Klickitat	US	United States	Washington	Klickitat	38	-97	2020-03-24	11					6			6								100	2			2	50			50					f020e0909c91	ccc86fd601bd
53505f8c6938	administrative	United States / Washington / Klickitat	US	United States	Washington	Klickitat	38	-97	2020-03-26	13					7			7								100	1			1	16.666666666666668			16.666666666666668					f020e0909c91	ccc86fd601bd
256bcd59f042	administrative	United States / Washington / Lewis	US	United States	Washington	Lewis	38	-97	2020-03-15	1					1			1								100													95f6a15b9ac2	564f776df775
cf849df2ae72	administrative	United States / Washington / Lewis	US	United States	Washington	Lewis	38	-97	2020-03-20	6					2			2								100	1			1	100			100					95f6a15b9ac2	564f776df775
15c3bd4584f7	administrative	United States / Washington / Lewis	US	United States	Washington	Lewis	38	-97	2020-03-25	11					5			5								100	3			3	150			150					95f6a15b9ac2	564f776df775
3f5065ec9096	administrative	United States / Washington / Lincoln	US	United States	Washington	Lincoln	38	-97	2020-03-15	1					1			1								100													04f463bc337f	f2807a406b16
57a556f9d1b8	administrative	United States / Washington / Mason	US	United States	Washington	Mason	38	-97	2020-03-17	1					1			1								100													3de0f0aa7f1b	55f755f9fe93
298d5934cc1a	administrative	United States / Washington / Mason	US	United States	Washington	Mason	38	-97	2020-03-24	8					2			2								100	1			1	100			100					3de0f0aa7f1b	55f755f9fe93
1858174468e1	administrative	United States / Washington / Okanogan	US	United States	Washington	Okanogan	38	-97	2020-03-25	1					1			1								100													820fb385ba4e	59145daffcbc
d89daf7fbc31	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-06	1					1			1								100													6a265606cf3b	8de52b1aaa8d
4296b3b8aac3	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-07	2					3			3								100	2			2	200			200					6a265606cf3b	8de52b1aaa8d
c26ebc5f5d94	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-08	3					4			4								100	1			1	33.333333333333336			33.333333333333336					6a265606cf3b	8de52b1aaa8d
53d9a15751cc	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-09	4					7			7								100	3			3	75			75					6a265606cf3b	8de52b1aaa8d
2b25e9426d45	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-10	5	1				14			14								100	7			7	100			100					6a265606cf3b	8de52b1aaa8d
b417f2ef76ba	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-11	6	2				17			17								100	3			3	21.428571428571427			21.428571428571427					6a265606cf3b	8de52b1aaa8d
b3b38ca5dc6c	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-13	8	4				19			19								100	2			2	11.764705882352942			11.764705882352942					6a265606cf3b	8de52b1aaa8d
6a941ae1103d	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-14	9	5				26			26								100	7			7	36.8421052631579			36.8421052631579					6a265606cf3b	8de52b1aaa8d
7f1447079c17	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-15	10	6				29			29								100	3			3	11.538461538461538			11.538461538461538					6a265606cf3b	8de52b1aaa8d
ad2248da626b	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-16	11	7				44			44								100	15			15	51.724137931034484			51.724137931034484					6a265606cf3b	8de52b1aaa8d
8014141fc63b	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-18	13	9				56	1		55						1.7857142857142856		98.21428571428571	12	1		11	27.272727272727273			25					6a265606cf3b	8de52b1aaa8d
39357747e738	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-19	14	10				75	1		74						1.3333333333333335		98.66666666666667	19			19	33.92857142857143			34.54545454545455					6a265606cf3b	8de52b1aaa8d
393fb269564c	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-20	15	11				83	1		82						1.2048192771084338		98.79518072289156	8			8	10.666666666666666			10.81081081081081					6a265606cf3b	8de52b1aaa8d
8ea20f0f63bb	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-21	16	12				95	1		94						1.0526315789473684		98.94736842105263	12			12	14.457831325301205			14.634146341463415					6a265606cf3b	8de52b1aaa8d
ed3f820e4847	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-22	17	13	1			107	1		106						0.9345794392523363		99.06542056074767	12			12	12.631578947368421			12.76595744680851					6a265606cf3b	8de52b1aaa8d
0b1335a00aee	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-23	18	14	2			126	1		125						0.7936507936507936		99.20634920634922	19			19	17.757009345794394			17.92452830188679					6a265606cf3b	8de52b1aaa8d
91987a8a5519	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-24	19	15	3			138	1		137						0.7246376811594203		99.27536231884058	12			12	9.523809523809524			9.6					6a265606cf3b	8de52b1aaa8d
efcdc4a7f32d	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-25	20	16	4			155	2		153						1.2903225806451613		98.70967741935483	17	1		16	12.318840579710145	100		11.678832116788321					6a265606cf3b	8de52b1aaa8d
7a7f1e1b0f69	administrative	United States / Washington / Pierce	US	United States	Washington	Pierce	38	-97	2020-03-26	21	17	5			186	4		182						2.1505376344086025		97.84946236559139	31	2		29	20	100		18.954248366013072					6a265606cf3b	8de52b1aaa8d
597f53cbc657	administrative	United States / Washington / San Juan	US	United States	Washington	San Juan	38	-97	2020-03-20	1					1			1								100													b86e61c23903	a9fa1c03ee31
4cb81020888c	administrative	United States / Washington / San Juan	US	United States	Washington	San Juan	38	-97	2020-03-25	6					2			2								100	1			1	100			100					b86e61c23903	a9fa1c03ee31
01e00415862d	administrative	United States / Washington / San Juan	US	United States	Washington	San Juan	38	-97	2020-03-26	7					3			3								100	1			1	50			50					b86e61c23903	a9fa1c03ee31
753e779c33cd	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-10	1					1			1								100													298588a86e95	53bccd813987
50883f60a60e	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-12	3					2			2								100	1			1	100			100					298588a86e95	53bccd813987
e2e41e46c866	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-13	4					3			3								100	1			1	50			50					298588a86e95	53bccd813987
349a3151d6ac	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-15	6					4			4								100	1			1	33.333333333333336			33.333333333333336					298588a86e95	53bccd813987
44c4e338a910	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-16	7					7			7								100	3			3	75			75					298588a86e95	53bccd813987
9f31ec07ca16	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-17	8					9			9								100	2			2	28.571428571428573			28.571428571428573					298588a86e95	53bccd813987
d44d5c5b3abc	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-18	9	1				14			14								100	5			5	55.55555555555556			55.55555555555556					298588a86e95	53bccd813987
a7c5d365459b	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-19	10	2				18			18								100	4			4	28.571428571428573			28.571428571428573					298588a86e95	53bccd813987
a17fa0e6b6d6	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-20	11	3				26			26								100	8			8	44.44444444444444			44.44444444444444					298588a86e95	53bccd813987
6c9efa72bc67	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-21	12	4				28			28								100	2			2	7.6923076923076925			7.6923076923076925					298588a86e95	53bccd813987
bb15ede17b1c	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-22	13	5				34			34								100	6			6	21.428571428571427			21.428571428571427					298588a86e95	53bccd813987
63d114320a12	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-23	14	6				45	1		44						2.2222222222222223		97.77777777777777	11	1		10	32.35294117647059			29.41176470588235					298588a86e95	53bccd813987
4fb924479415	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-24	15	7				48	1		47						2.083333333333333		97.91666666666666	3			3	6.666666666666667			6.818181818181818					298588a86e95	53bccd813987
68777f1c373f	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-25	16	8				63	1		62						1.5873015873015872		98.4126984126984	15			15	31.25			31.914893617021278					298588a86e95	53bccd813987
487e01bc107f	administrative	United States / Washington / Skagit	US	United States	Washington	Skagit	38	-97	2020-03-26	17	9				78	1		77						1.282051282051282		98.71794871794873	15			15	23.80952380952381			24.193548387096776					298588a86e95	53bccd813987
73bc494d6ce7	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-01-21	1					1			1								100													6b69fbf66ba9	4eba10655100
785620033804	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-02-28	39					2			2								100	1			1	100			100					6b69fbf66ba9	4eba10655100
517e8ccd5528	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-02	42					3			3								100	1			1	50			50					6b69fbf66ba9	4eba10655100
45b8f579e2ab	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-03	43					5			5								100	2			2	66.66666666666667			66.66666666666667					6b69fbf66ba9	4eba10655100
a4197fce8b44	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-04	44					8			8								100	3			3	60			60					6b69fbf66ba9	4eba10655100
33ada6379680	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-05	45	1				17			17								100	9			9	112.5			112.5					6b69fbf66ba9	4eba10655100
4000012789bb	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-06	46	2				18			18								100	1			1	5.882352941176471			5.882352941176471					6b69fbf66ba9	4eba10655100
19ab4c8fb4c4	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-07	47	3				26			26								100	8			8	44.44444444444444			44.44444444444444					6b69fbf66ba9	4eba10655100
af96689ea500	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-08	48	4				36			36								100	10			10	38.46153846153846			38.46153846153846					6b69fbf66ba9	4eba10655100
9e77454d5349	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-09	49	5				45			45								100	9			9	25			25					6b69fbf66ba9	4eba10655100
545803718e9b	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-10	50	6				61			61								100	16			16	35.55555555555556			35.55555555555556					6b69fbf66ba9	4eba10655100
790062d72984	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-11	51	7				69	1		68						1.4492753623188406		98.55072463768117	8	1		7	13.114754098360656			11.475409836065573					6b69fbf66ba9	4eba10655100
ca53f3b2820f	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-12	52	8	1			107	3		104						2.803738317757009		97.19626168224299	38	2		36	55.072463768115945	200		52.94117647058823					6b69fbf66ba9	4eba10655100
5d12b5c947d7	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-13	53	9	2			132	3		129						2.272727272727273		97.72727272727273	25			25	23.364485981308412			24.03846153846154					6b69fbf66ba9	4eba10655100
8c5f69a3c019	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-14	54	10	3			154	3		151						1.948051948051948		98.05194805194806	22			22	16.666666666666668			17.05426356589147					6b69fbf66ba9	4eba10655100
47d9055318aa	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-15	55	11	4			175	3		172						1.7142857142857144		98.28571428571429	21			21	13.636363636363637			13.907284768211921					6b69fbf66ba9	4eba10655100
edd4a9a17326	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-16	56	12	5			199	3		196						1.507537688442211		98.49246231155779	24			24	13.714285714285714			13.953488372093023					6b69fbf66ba9	4eba10655100
f65cd97cdfa7	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-17	57	13	6			265	4		261						1.509433962264151		98.49056603773585	66	1		65	33.165829145728644	33.333333333333336		33.16326530612245					6b69fbf66ba9	4eba10655100
7128714bfe39	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-18	58	14	7			309	5		304						1.6181229773462782		98.38187702265373	44	1		43	16.60377358490566	25		16.47509578544061					6b69fbf66ba9	4eba10655100
676ae95f0657	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-19	59	15	8			347	6		341						1.729106628242075		98.27089337175792	38	1		37	12.297734627831716	20		12.171052631578947					6b69fbf66ba9	4eba10655100
9ad168f2608c	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-20	60	16	9			384	7		377						1.8229166666666667		98.17708333333334	37	1		36	10.662824207492795	16.666666666666668		10.557184750733137					6b69fbf66ba9	4eba10655100
c80e6a2c5a22	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-21	61	17	10			446	9		437						2.0179372197309418		97.98206278026906	62	2		60	16.145833333333332	28.571428571428573		15.915119363395226					6b69fbf66ba9	4eba10655100
23afbb2737fc	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-22	62	18	11			480	10		470						2.083333333333333		97.91666666666666	34	1		33	7.623318385650224	11.11111111111111		7.551487414187643					6b69fbf66ba9	4eba10655100
7954c8b51699	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-23	63	19	12			518	10		508						1.9305019305019304		98.06949806949807	38			38	7.916666666666667			8.085106382978724					6b69fbf66ba9	4eba10655100
ac05eeaeebab	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-24	64	20	13			613	15		598						2.4469820554649266		97.55301794453507	95	5		90	18.33976833976834	50		17.716535433070867					6b69fbf66ba9	4eba10655100
b22cc95b9554	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-25	65	21	14			633	15		618						2.3696682464454977		97.6303317535545	20			20	3.2626427406199023			3.3444816053511706					6b69fbf66ba9	4eba10655100
7788f9b9475c	administrative	United States / Washington / Snohomish	US	United States	Washington	Snohomish	38	-97	2020-03-26	66	22	15			778	18		760						2.313624678663239		97.68637532133675	145	3		142	22.906793048973142	20		22.977346278317153					6b69fbf66ba9	4eba10655100
0cd8e9a3f1ae	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-02-24	1					4			4								100													d85e783e638d	58b3a40b4eda
60d0207d6792	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-14	20					7			7								100	3			3	75			75					d85e783e638d	58b3a40b4eda
c79499efd072	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-19	25					9			9								100	2			2	28.571428571428573			28.571428571428573					d85e783e638d	58b3a40b4eda
8b4b462cf704	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-20	26	1				11			11								100	2			2	22.22222222222222			22.22222222222222					d85e783e638d	58b3a40b4eda
5d7c982facab	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-21	27	2				16			16								100	5			5	45.45454545454545			45.45454545454545					d85e783e638d	58b3a40b4eda
e499e5131544	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-22	28	3				20			20								100	4			4	25			25					d85e783e638d	58b3a40b4eda
14cd8a90e49c	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-23	29	4				29			29								100	9			9	45			45					d85e783e638d	58b3a40b4eda
e875af65f056	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-24	30	5				33			33								100	4			4	13.793103448275861			13.793103448275861					d85e783e638d	58b3a40b4eda
228d7d7b3ece	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-25	31	6				55			55								100	22			22	66.66666666666667			66.66666666666667					d85e783e638d	58b3a40b4eda
c99de8e8b7d9	administrative	United States / Washington / Spokane	US	United States	Washington	Spokane	38	-97	2020-03-26	32	7				67			67								100	12			12	21.818181818181817			21.818181818181817					d85e783e638d	58b3a40b4eda
0c344e96fc87	administrative	United States / Washington / Stevens	US	United States	Washington	Stevens	38	-97	2020-03-20	1					1			1								100													e33a38b4b12e	a6e2a193f6f1
79587fef4b3e	administrative	United States / Washington / Stevens	US	United States	Washington	Stevens	38	-97	2020-03-25	6					2			2								100	1			1	100			100					e33a38b4b12e	a6e2a193f6f1
da5e5e5c426f	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-11	1					1			1								100													8946daa180b9	6d3bd4c007c4
357f529d2bdd	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-13	3					3			3								100	2			2	200			200					8946daa180b9	6d3bd4c007c4
8a7335350ccf	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-15	5					4			4								100	1			1	33.333333333333336			33.333333333333336					8946daa180b9	6d3bd4c007c4
cc9882a99839	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-17	7					5			5								100	1			1	25			25					8946daa180b9	6d3bd4c007c4
ca1e7f0d5687	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-18	8					6			6								100	1			1	20			20					8946daa180b9	6d3bd4c007c4
960b4b1a2773	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-20	10					8			8								100	2			2	33.333333333333336			33.333333333333336					8946daa180b9	6d3bd4c007c4
7a35d631cff0	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-21	11	1				10			10								100	2			2	25			25					8946daa180b9	6d3bd4c007c4
4445ddf8c3a3	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-22	12	2				11			11								100	1			1	10			10					8946daa180b9	6d3bd4c007c4
4a76071e8445	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-24	14	4				14			14								100	3			3	27.272727272727273			27.272727272727273					8946daa180b9	6d3bd4c007c4
cf0a62c6b4ec	administrative	United States / Washington / Thurston	US	United States	Washington	Thurston	38	-97	2020-03-26	16	6				24			24								100	10			10	71.42857142857143			71.42857142857143					8946daa180b9	6d3bd4c007c4
6880a497319a	administrative	United States / Washington / Walla Walla	US	United States	Washington	Walla Walla	38	-97	2020-03-02	1					1			1								100													7741ab662686	c68f4ac16051
c01bf3d7aba7	administrative	United States / Washington / Walla Walla	US	United States	Washington	Walla Walla	38	-97	2020-03-24	23					2			2								100	1			1	100			100					7741ab662686	c68f4ac16051
00e016738a8e	administrative	United States / Washington / Walla Walla	US	United States	Washington	Walla Walla	38	-97	2020-03-25	24					3			3								100	1			1	50			50					7741ab662686	c68f4ac16051
75823989e1af	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-10	1					1			1								100													b96414dc0a8f	4abdaaf93fd2
